fname,dir_path,label,split
416652,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Human_voice,val
340871,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.eval_audio,Water,train
336757,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.eval_audio,Vehicle,train
344077,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Human_voice,test
116174,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,train
240231,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,train
68328,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,train
12710,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,train
403512,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.eval_audio,Water,train
56064,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,train
233186,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,train
271897,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,train
178092,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,train
152848,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,train
383549,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,train
359737,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,train
161365,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Human_voice,test
253771,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Human_voice,val
177141,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Human_voice,train
434352,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,train
97194,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,val
34164,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,train
194754,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,train
378366,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.eval_audio,Vehicle,train
238725,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,val
56027,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,train
362203,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,train
195272,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,train
153669,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,train
218178,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,test
165396,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,train
70137,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,train
197212,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,train
53668,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,train
115256,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.eval_audio,Water,train
161000,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.eval_audio,Water,test
61053,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.eval_audio,Vehicle,val
369577,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,train
213281,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,train
255876,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Human_voice,train
421873,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Human_voice,train
159754,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,train
36052,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Human_voice,val
47926,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,train
55961,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,train
400096,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.eval_audio,Animal,test
274046,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,train
235926,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,val
37364,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,train
238522,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.eval_audio,Vehicle,train
132232,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,train
154342,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,train
383615,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,train
58794,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Human_voice,val
273994,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,test
359325,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,train
336407,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,train
207463,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,test
53855,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,train
337276,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,val
118521,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.eval_audio,Human_voice,train
255126,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,train
236695,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,test
263395,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,train
375044,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,train
325464,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,train
349067,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,train
403431,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,train
176021,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.eval_audio,Water,train
427671,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,train
167244,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.eval_audio,Water,train
212827,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,test
275128,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Human_voice,train
241551,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Human_voice,val
162425,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.eval_audio,Human_voice,train
68708,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,train
55035,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,train
371314,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,train
377329,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.eval_audio,Water,test
365389,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,test
219599,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,train
421184,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,test
255875,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Human_voice,val
398091,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,test
266899,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,train
237152,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,train
175233,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Human_voice,train
165467,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,val
359831,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,train
168732,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.eval_audio,Vehicle,test
390556,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,test
53854,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,test
381799,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,train
236023,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,train
19807,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,train
153880,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,train
21819,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,test
105052,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,train
153615,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,train
201613,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,test
237984,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Human_voice,test
79355,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,val
168777,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Human_voice,test
239075,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,train
189794,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,train
359561,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,train
387195,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,val
35963,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.eval_audio,Human_voice,train
324417,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,train
330965,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,train
143556,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,train
354307,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,train
238690,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,test
19519,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Human_voice,train
375081,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,val
251975,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,test
266936,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,train
327548,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.eval_audio,Vehicle,train
161340,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Human_voice,train
233457,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.eval_audio,Vehicle,train
262054,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,test
187312,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,test
21220,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Human_voice,train
373990,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,test
323015,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,train
171394,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,test
84684,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,train
354262,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,test
378840,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,val
354003,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,train
214344,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.eval_audio,Water,test
363732,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,test
36899,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,train
47966,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,train
344076,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Human_voice,test
251279,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.eval_audio,Animal,train
109522,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,train
160538,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,test
387407,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Human_voice,train
27963,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Human_voice,train
320544,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,train
264309,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,val
153807,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,test
213560,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,train
147130,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,val
25021,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.eval_audio,Water,train
97386,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,test
16208,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Human_voice,val
75131,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,train
188057,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Human_voice,train
425529,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,train
393509,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.eval_audio,Animal,test
321935,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,test
219373,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,train
236149,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,test
69340,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Human_voice,val
253721,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,train
364915,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Human_voice,train
426860,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,train
390553,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,val
373556,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,train
123934,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,val
113670,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,train
354203,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,train
98770,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,train
189522,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,train
374994,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,train
111096,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,test
172728,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,train
158611,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,test
4230,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Human_voice,train
32920,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,train
121142,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,train
263936,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Human_voice,val
179661,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.eval_audio,Human_voice,train
16752,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,train
70193,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,val
202261,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,train
360163,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,test
189538,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,train
236251,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,train
271266,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,val
337501,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,test
111018,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,val
427387,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,train
107092,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,test
36898,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,test
167736,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.eval_audio,Water,train
262753,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,val
375031,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,train
79647,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Human_voice,test
374761,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,train
406767,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,train
32546,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Human_voice,train
53147,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Human_voice,train
47050,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.eval_audio,Water,test
362207,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,train
361395,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,train
51414,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,train
345670,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,train
53881,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,val
65413,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,test
233617,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Human_voice,train
336059,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.eval_audio,Human_voice,train
153774,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,train
148317,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.eval_audio,Water,train
85236,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.eval_audio,Vehicle,train
35366,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.eval_audio,Water,test
243819,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Human_voice,train
321127,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,train
4916,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,train
4236,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Human_voice,train
156432,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,val
162817,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.eval_audio,Vehicle,test
167228,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Human_voice,train
405474,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,train
18044,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,val
123951,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,train
28694,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,val
213842,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,train
153617,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Music,val
187871,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,train
360455,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,train
192048,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,train
378823,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Vehicle,train
236255,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Animal,train
129303,/content/drive/MyDrive/colab_notebooks/deep_learning/deep_learning_project/FSD50K/FSD50K.dev_audio,Water,train
